time,x,y,section,r,g,b,orange,blue
12403.797828349,88.62240661491376,-3.897712191275873,CORNER,7600.0,6800.0,8600.0,False,False
12403.818014084,89.07785781684301,-4.158842815028022,CORNER,7600.0,6800.0,8600.0,False,False
12403.837924189,89.07785781684301,-4.158842815028022,CORNER,6800.0,6400.0,9400.0,False,False
12403.858366202,89.97877258197593,-4.69815032097012,CORNER,7000.0,7200.0,14400.0,False,False
12403.878133399,89.97877258197593,-4.69815032097012,CORNER,7400.0,3000.0,10400.0,False,False
12403.898132189,89.97877258197593,-4.69815032097012,CORNER,7800.0,8400.0,10600.0,False,False
12403.918549405,90.86537015516097,-5.260684536127187,CORNER,8000.0,8800.0,11400.0,False,False
12403.938239398,90.86537015516097,-5.260684536127187,CORNER,12000.0,9200.0,11200.0,False,False
12403.958703596,91.30344902924146,-5.550014624580433,CORNER,12000.0,9200.0,11200.0,False,False
12403.97837346,91.7395955576013,-5.842249471577951,CORNER,8400.0,8800.0,7000.0,False,False
12403.998415157,91.7395955576013,-5.842249471577951,CORNER,8600.0,8800.0,11400.0,False,False
12404.018973411,92.17209678200102,-6.139852715667725,CORNER,8800.0,9000.0,19000.0,False,False
12404.038602312,92.17209678200102,-6.139852715667725,CORNER,10200.0,9400.0,11400.0,False,False
12404.058689454,92.17209678200102,-6.139852715667725,CORNER,8600.0,8600.0,11600.0,False,False
12404.078698614,93.02730721256331,-6.749044901646353,CORNER,8800.0,8800.0,11200.0,False,False
12404.098771645,93.02730721256331,-6.749044901646353,CORNER,8800.0,8800.0,11200.0,False,False
12404.119304639,93.02730721256331,-6.749044901646353,CORNER,14200.0,8800.0,17200.0,False,False
12404.139188688,93.86940856873599,-7.376233315069436,CORNER,8600.0,9000.0,11600.0,False,False
12404.159265682,93.86940856873599,-7.376233315069436,CORNER,8400.0,8200.0,17200.0,False,False
12404.179318009,94.28488579195889,-7.697175174263564,CORNER,8400.0,3600.0,10600.0,False,False
12404.199343429,94.69724900779468,-8.022108364666694,CORNER,8200.0,8600.0,10400.0,False,False
12404.219594145,95.10658003830335,-8.350853109815134,CORNER,8200.0,8600.0,10400.0,False,False
12404.239545583,95.51266766284287,-8.68359601536814,CORNER,10200.0,9000.0,11600.0,False,False
12404.259863207,95.9157707971926,-9.019948305500709,CORNER,8600.0,9000.0,11600.0,False,False
12404.279899738,96.31532615822509,-9.360507424406922,CORNER,8600.0,9000.0,11600.0,False,False
12404.29995838,96.71095280542627,-9.705622703733063,CORNER,14000.0,8800.0,9000.0,False,False
12404.323976472,97.10258648426922,-10.05526260648437,CORNER,8600.0,8800.0,11600.0,False,False
12404.342757593,97.87718419942749,-10.764133807529777,CORNER,8000.0,9200.0,21800.0,False,False
12404.362839587,97.87718419942749,-10.764133807529777,CORNER,8200.0,8800.0,11400.0,False,False
12404.382879914,98.63295645174621,-11.493042788559034,CORNER,8400.0,14200.0,11000.0,False,False
12404.402941982,99.38154507730388,-12.229327427598616,CORNER,10200.0,9200.0,11200.0,False,False
12404.423111772,99.75086468541132,-12.602460148044548,CORNER,9000.0,9200.0,10400.0,False,False
12404.443078099,100.11506323521886,-12.980592950533426,CORNER,9000.0,9200.0,10400.0,False,False
12404.463269352,100.47294662097899,-13.364708144449079,CORNER,14200.0,8800.0,8400.0,False,False
12404.483297142,101.17625003586032,-14.144364675632035,CORNER,8400.0,8000.0,10200.0,False,False
12404.503262525,101.86673658059858,-14.935394593862316,CORNER,8200.0,8400.0,11400.0,False,False
12404.524278391,102.20688237737481,-15.335301879286643,CORNER,9200.0,9200.0,19000.0,False,False
12404.54421468,102.87736929179162,-16.143353423184585,CORNER,11000.0,10000.0,10800.0,False,False
12404.564304452,103.20724159296859,-16.55177632278279,CORNER,8000.0,7600.0,9200.0,False,False
12404.584355687,103.53120543551785,-16.96490152017543,CORNER,8000.0,7600.0,9200.0,False,False
12404.604429662,104.16975694209431,-17.798419350487986,CORNER,12000.0,7000.0,6000.0,False,False
12404.625008897,104.48461244326845,-18.218527685778273,CORNER,7000.0,7000.0,8200.0,False,False
12404.644972983,104.79444716338442,-18.642352468218665,CORNER,6800.0,7200.0,14600.0,False,False
12404.665114644,105.09983299220224,-19.069394030080343,CORNER,7200.0,6800.0,9000.0,False,False
12404.685145304,105.40141022007103,-19.499133690375945,CORNER,7600.0,7400.0,9600.0,False,False
12404.705202798,105.69934587982773,-19.93140599187736,CORNER,7800.0,12600.0,9800.0,False,False
12404.72867763,105.69934587982773,-19.93140599187736,CORNER,3200.0,7800.0,10200.0,False,False
12404.747698122,106.28188326217094,-20.80499067476318,CORNER,3200.0,7800.0,10200.0,False,False
12404.767796635,106.28188326217094,-20.80499067476318,CORNER,10600.0,5400.0,15000.0,False,False
12404.788026296,106.28188326217094,-20.80499067476318,CORNER,7400.0,7800.0,8600.0,False,False
12404.808049437,106.28188326217094,-20.80499067476318,CORNER,7200.0,6800.0,8600.0,False,False
12404.828302932,106.28188326217094,-20.80499067476318,CORNER,11800.0,6200.0,8800.0,False,False
12404.848205758,106.28188326217094,-20.80499067476318,CORNER,11800.0,6200.0,8800.0,False,False
12404.868265011,106.5633594379561,-21.2481567412274,CORNER,7400.0,6800.0,5600.0,False,False
12404.88838645,106.5633594379561,-21.2481567412274,CORNER,7000.0,6400.0,8600.0,False,False
12404.908476295,106.5633594379561,-21.2481567412274,CORNER,7000.0,6600.0,8200.0,False,False
12404.928619919,106.5633594379561,-21.2481567412274,CORNER,6800.0,6400.0,13400.0,False,False
12404.948577801,106.5633594379561,-21.2481567412274,CORNER,6800.0,8400.0,8400.0,False,False
12404.968653703,106.5633594379561,-21.2481567412274,CORNER,7000.0,6400.0,8400.0,False,False
12404.988686974,106.5633594379561,-21.2481567412274,CORNER,7400.0,6600.0,8400.0,False,False
12405.008737098,106.5633594379561,-21.2481567412274,CORNER,7000.0,6600.0,8400.0,False,False
12405.028948555,106.5633594379561,-21.2481567412274,CORNER,7000.0,6600.0,8400.0,False,False
12405.048902382,106.5633594379561,-21.2481567412274,CORNER,11400.0,6800.0,9000.0,False,False
12405.068976024,106.5633594379561,-21.2481567412274,CORNER,7200.0,6600.0,13800.0,False,False
12405.088987351,106.5633594379561,-21.2481567412274,CORNER,6800.0,2600.0,8400.0,False,False
12405.109070826,106.5633594379561,-21.2481567412274,CORNER,7000.0,6600.0,8800.0,False,False
12405.129415931,106.5633594379561,-21.2481567412274,CORNER,7000.0,10800.0,8400.0,False,False
12405.149420647,106.5633594379561,-21.2481567412274,CORNER,7600.0,6800.0,8400.0,False,False
12405.169729938,106.5633594379561,-21.2481567412274,CORNER,7600.0,6800.0,8400.0,False,False
12405.196600331,106.5633594379561,-21.2481567412274,CORNER,11600.0,6800.0,6600.0,False,False
12405.216772158,106.5633594379561,-21.2481567412274,CORNER,11600.0,6800.0,6600.0,False,False
12405.242864383,106.5633594379561,-21.2481567412274,CORNER,20200.0,19600.0,21400.0,False,False
12405.269719091,106.5633594379561,-21.2481567412274,CORNER,20200.0,19600.0,21400.0,False,False
12405.289955956,106.5633594379561,-21.2481567412274,CORNER,9600.0,14400.0,11600.0,False,False
12405.313119954,106.5633594379561,-21.2481567412274,CORNER,9600.0,14400.0,11600.0,False,False
12405.333106115,106.5633594379561,-21.2481567412274,CORNER,9600.0,9200.0,21400.0,False,False
12405.354180369,106.5633594379561,-21.2481567412274,CORNER,5600.0,8200.0,9600.0,False,False
12405.373430788,106.5633594379561,-21.2481567412274,CORNER,5600.0,8200.0,9600.0,False,False
12405.393607578,106.5633594379561,-21.2481567412274,CORNER,13600.0,6800.0,4400.0,False,False
12405.413482349,106.5633594379561,-21.2481567412274,CORNER,7000.0,7000.0,8400.0,False,False
12405.433528787,106.5633594379561,-21.2481567412274,CORNER,7200.0,6800.0,14200.0,False,False
12405.454076115,106.5633594379561,-21.2481567412274,CORNER,7000.0,7000.0,8800.0,False,False
12405.473727405,106.5633594379561,-21.2481567412274,CORNER,7800.0,14000.0,9000.0,False,False
12405.493868121,106.5633594379561,-21.2481567412274,CORNER,7800.0,14000.0,9000.0,False,False
12405.513886466,106.5633594379561,-21.2481567412274,CORNER,7200.0,6800.0,4200.0,False,False
12405.533860367,106.5633594379561,-21.2481567412274,CORNER,7200.0,6800.0,8400.0,False,False
12405.554315121,106.5633594379561,-21.2481567412274,CORNER,7000.0,6800.0,14200.0,False,False
12405.574092577,106.5633594379561,-21.2481567412274,CORNER,7200.0,1600.0,9000.0,False,False
12405.594401423,106.5633594379561,-21.2481567412274,CORNER,7000.0,11800.0,8400.0,False,False
12405.61418888,106.5633594379561,-21.2481567412274,CORNER,2000.0,6800.0,8600.0,False,False
12405.634178262,106.5633594379561,-21.2481567412274,CORNER,2000.0,6800.0,8600.0,False,False
12405.654338423,106.5633594379561,-21.2481567412274,CORNER,12400.0,6800.0,6000.0,False,False
12405.674319842,106.5633594379561,-21.2481567412274,CORNER,7000.0,7000.0,9000.0,False,False
12405.694406447,106.84523973237664,-21.69106587368843,CORNER,7000.0,7000.0,14000.0,False,False
12405.714409978,106.84523973237664,-21.69106587368843,CORNER,7000.0,7400.0,8800.0,False,False
12405.73460538,107.12400726663333,-22.135940757048274,CORNER,7000.0,6600.0,8800.0,False,False
12405.754928318,107.12400726663333,-22.135940757048274,CORNER,7000.0,7000.0,9800.0,False,False
12405.774689756,107.12400726663333,-22.135940757048274,CORNER,7000.0,7000.0,9800.0,False,False
12405.794837231,107.39679029850275,-22.58451005774119,CORNER,13200.0,7200.0,11600.0,False,False
12405.814925484,107.39679029850275,-22.58451005774119,CORNER,7600.0,7400.0,15600.0,False,False
12405.835026719,107.66508890858054,-23.03577589494841,CORNER,8600.0,7400.0,9600.0,False,False
12405.855961492,107.93077259025223,-23.48858620986335,CORNER,7600.0,7400.0,9600.0,False,False
12405.875531374,107.93077259025223,-23.48858620986335,CORNER,8000.0,15400.0,10000.0,False,False
12405.895802053,107.93077259025223,-23.48858620986335,CORNER,7800.0,7800.0,10200.0,False,False
12405.915445176,108.44333162211578,-24.404983088325462,CORNER,7800.0,7800.0,10200.0,False,False
12405.935497281,108.44333162211578,-24.404983088325462,CORNER,14000.0,8000.0,7200.0,False,False
12405.955705164,108.69260812152058,-24.867028786113565,CORNER,8000.0,8200.0,10400.0,False,False
12405.975654658,108.69260812152058,-24.867028786113565,CORNER,8000.0,8600.0,18400.0,False,False
12405.995813022,109.17517278336398,-25.799569051807218,CORNER,8400.0,8200.0,11000.0,False,False
12406.015843627,109.17517278336398,-25.799569051807218,CORNER,8400.0,8600.0,11000.0,False,False
12406.035887491,109.63915278073148,-26.741493975589812,CORNER,8400.0,14400.0,11200.0,False,False
12406.056100281,109.63915278073148,-26.741493975589812,CORNER,9000.0,8800.0,11400.0,False,False
12406.076039016,109.8614949866438,-27.217087229820827,CORNER,9000.0,8800.0,11400.0,False,False
12406.096252361,110.0794337352958,-27.694714387587215,CORNER,14800.0,8800.0,7800.0,False,False
12406.116163225,110.29366334015185,-28.174016668411358,CORNER,8400.0,8800.0,10800.0,False,False
12406.136221627,110.29366334015185,-28.174016668411358,CORNER,8800.0,9200.0,18800.0,False,False
12406.156562732,110.50141009503369,-28.656164245234127,CORNER,8600.0,3600.0,11600.0,False,False
12406.176525596,110.70632749637005,-29.13952110991028,CORNER,9000.0,10000.0,11400.0,False,False
12406.19667296,110.70632749637005,-29.13952110991028,CORNER,8800.0,14600.0,11800.0,False,False
12406.216665195,110.9057245382335,-29.625181299442133,CORNER,3200.0,9000.0,11800.0,False,False
12406.236701688,111.10241920838394,-30.11194223330435,CORNER,8800.0,8800.0,11800.0,False,False
12406.256918386,111.10241920838394,-30.11194223330435,CORNER,8800.0,8800.0,11800.0,False,False
12406.276874102,111.2928953335414,-30.601170038876568,CORNER,15000.0,9600.0,10600.0,False,False
12406.297021226,111.2928953335414,-30.601170038876568,CORNER,9200.0,9600.0,12000.0,False,False
12406.317023238,111.47655689805886,-31.092996664547638,CORNER,9600.0,9400.0,20200.0,False,False
12406.337065565,111.65619874338783,-31.586305702987847,CORNER,9800.0,9200.0,12200.0,False,False
12406.357297929,111.65619874338783,-31.586305702987847,CORNER,9600.0,9600.0,12200.0,False,False
12406.377215256,111.99887774272207,-32.5788131857885,CORNER,10200.0,16400.0,12000.0,False,False
12406.397312176,111.99887774272207,-32.5788131857885,CORNER,9200.0,9000.0,11800.0,False,False
12406.417330966,112.16111670698734,-33.07811621849923,CORNER,9000.0,8600.0,11200.0,False,False
12406.437354441,112.31868817990082,-33.57891181644702,CORNER,9000.0,8600.0,11200.0,False,False
12406.458340122,112.47107796516462,-34.08130842605665,CORNER,14600.0,8600.0,8800.0,False,False
12406.478303671,112.61904169337849,-34.58502633831812,CORNER,8800.0,12600.0,18600.0,False,False
12406.498380424,112.76239243272954,-35.09007640071542,CORNER,9000.0,9000.0,10800.0,False,False
12406.518398344,112.90005012384003,-35.596707785529006,CORNER,8800.0,8600.0,11000.0,False,False
12406.538472152,113.03282126408193,-36.10464166342931,CORNER,8600.0,8400.0,10600.0,False,False
12406.558770554,113.16046721937906,-36.613887684617815,CORNER,9000.0,8000.0,11600.0,False,False
12406.578623344,113.28278424606918,-37.124439880756135,CORNER,9000.0,8000.0,11600.0,False,False
12406.600202803,113.39930415723603,-37.636346229907694,CORNER,8600.0,8000.0,4600.0,False,False
12406.620323038,113.50968979241745,-38.14961030574546,STRAIGHT,8400.0,8400.0,10000.0,False,False
12406.640302661,113.61449039911244,-38.664043812465586,STRAIGHT,8800.0,16400.0,9800.0,False,False
12406.661422064,113.7135030922397,-39.17962260043081,STRAIGHT,9600.0,6800.0,8800.0,False,False
12406.681853891,113.80604514944875,-39.69640201918462,STRAIGHT,9200.0,7000.0,9000.0,False,False
12406.7016837,113.97983686209898,-40.731919493983604,STRAIGHT,9200.0,7000.0,9000.0,False,False
12406.72170273,113.97983686209898,-40.731919493983604,STRAIGHT,7400.0,7000.0,12200.0,False,False
12406.741805502,114.05525800987613,-41.251473774562655,STRAIGHT,7800.0,7000.0,9000.0,False,False
12406.761902589,114.1289772898985,-41.77127226220278,STRAIGHT,7800.0,7200.0,9400.0,False,False
12406.78204962,114.2040016350468,-42.29088398997177,STRAIGHT,7600.0,7800.0,10400.0,False,False
12406.802025373,114.27776377396916,-42.810676397439984,STRAIGHT,8400.0,8000.0,10600.0,False,False
12406.822032848,114.34947940178667,-43.33075511141196,STRAIGHT,8600.0,8200.0,10200.0,False,False
12406.842089045,114.4194007732931,-43.85107808976931,STRAIGHT,8000.0,8200.0,9800.0,False,False
12406.862503929,114.48955609077962,-44.37136957675365,STRAIGHT,8000.0,8200.0,9800.0,False,False
12406.88248407,114.56056930350643,-44.89154466614012,STRAIGHT,8000.0,15400.0,11200.0,False,False
12406.902584027,114.56056930350643,-44.89154466614012,STRAIGHT,8600.0,8800.0,10800.0,False,False
12406.922674892,114.62839964680647,-45.412144363150986,STRAIGHT,9600.0,9200.0,12000.0,False,False
12406.942742219,114.69528659459331,-45.93286610863102,STRAIGHT,9400.0,10000.0,12400.0,False,False
12406.966810441,114.7628988222859,-46.45349417804953,STRAIGHT,9400.0,10000.0,12400.0,False,False
12406.986859527,114.7628988222859,-46.45349417804953,STRAIGHT,9200.0,9400.0,18000.0,False,False
12407.006923817,114.7628988222859,-46.45349417804953,STRAIGHT,10400.0,13600.0,12400.0,False,False
12407.026952626,114.7628988222859,-46.45349417804953,STRAIGHT,8400.0,8800.0,11000.0,False,False
12407.047019249,114.7628988222859,-46.45349417804953,STRAIGHT,8000.0,8400.0,10400.0,False,False
12407.06715178,114.7628988222859,-46.45349417804953,STRAIGHT,8000.0,8400.0,10400.0,False,False
12407.087212552,114.7628988222859,-46.45349417804953,STRAIGHT,7800.0,9000.0,14600.0,False,False
12407.107283935,114.7628988222859,-46.45349417804953,STRAIGHT,8000.0,8800.0,11800.0,False,False
12407.127319206,114.7628988222859,-46.45349417804953,STRAIGHT,8800.0,8200.0,10600.0,False,False
12407.147341404,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,9000.0,10800.0,False,False
12407.167629583,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8400.0,11000.0,False,False
12407.187481262,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8400.0,11000.0,False,False
12407.207664737,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8600.0,12200.0,False,False
12407.227590027,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8400.0,11000.0,False,False
12407.247639854,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8400.0,10800.0,False,False
12407.268380016,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8800.0,10600.0,False,False
12407.288355954,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8600.0,11000.0,False,False
12407.308693522,114.82990932289663,-46.97420003821236,STRAIGHT,8400.0,13600.0,11000.0,False,False
12407.328444645,114.82990932289663,-46.97420003821236,STRAIGHT,9600.0,8600.0,11600.0,False,False
12407.348521824,114.82990932289663,-46.97420003821236,STRAIGHT,9600.0,8600.0,11600.0,False,False
12407.370006987,114.82990932289663,-46.97420003821236,STRAIGHT,8400.0,9000.0,14400.0,False,False
12407.388844479,114.82990932289663,-46.97420003821236,STRAIGHT,8400.0,8600.0,10200.0,False,False
12407.408923417,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,13200.0,10800.0,False,False
12407.429049837,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8400.0,10800.0,False,False
12407.449091313,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8600.0,10800.0,False,False
12407.46932201,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8800.0,11200.0,False,False
12407.489262134,114.82990932289663,-46.97420003821236,STRAIGHT,8600.0,8400.0,11200.0,False,False
12407.509540072,114.82990932289663,-46.97420003821236,STRAIGHT,8400.0,8400.0,11000.0,False,False
12407.529387714,114.82990932289663,-46.97420003821236,STRAIGHT,8400.0,8400.0,11000.0,False,False
12407.549431578,114.82990932289663,-46.97420003821236,STRAIGHT,8800.0,9200.0,13600.0,False,False
12407.56966848,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8600.0,11200.0,False,False
12407.589596177,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,14600.0,10800.0,False,False
12407.610678969,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8400.0,6200.0,False,False
12407.631732686,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8400.0,6200.0,False,False
12407.652519774,114.82990932289663,-46.97420003821236,STRAIGHT,14000.0,10000.0,20000.0,False,False
12407.672896638,114.82990932289663,-46.97420003821236,STRAIGHT,9600.0,10200.0,9200.0,False,False
12407.692676965,114.82990932289663,-46.97420003821236,STRAIGHT,9600.0,10200.0,9200.0,False,False
12407.712918644,114.82990932289663,-46.97420003821236,STRAIGHT,10000.0,16800.0,13800.0,False,False
12407.733224953,114.82990932289663,-46.97420003821236,STRAIGHT,10000.0,16800.0,13800.0,False,False
12407.75320628,114.82990932289663,-46.97420003821236,STRAIGHT,11000.0,12000.0,17200.0,False,False
12407.773245922,114.82990932289663,-46.97420003821236,STRAIGHT,9400.0,17400.0,11200.0,False,False
12407.793035175,114.82990932289663,-46.97420003821236,STRAIGHT,12200.0,11600.0,11000.0,False,False
12407.813221706,114.82990932289663,-46.97420003821236,STRAIGHT,12200.0,11600.0,11000.0,False,False
12407.833123996,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8400.0,16200.0,False,False
12407.85329412,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8400.0,10600.0,False,False
12407.873676373,114.82990932289663,-46.97420003821236,STRAIGHT,8400.0,8400.0,11400.0,False,False
12407.893360237,114.82990932289663,-46.97420003821236,STRAIGHT,7800.0,9000.0,11000.0,False,False
12407.913523268,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8400.0,10800.0,False,False
12407.933446669,114.82990932289663,-46.97420003821236,STRAIGHT,8400.0,8600.0,10600.0,False,False
12407.953497496,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8400.0,10800.0,False,False
12407.979350499,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8400.0,10800.0,False,False
12407.99959616,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8600.0,11200.0,False,False
12408.01953219,114.82990932289663,-46.97420003821236,STRAIGHT,8400.0,8200.0,10600.0,False,False
12408.039530999,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8600.0,10800.0,False,False
12408.059564085,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8400.0,10800.0,False,False
12408.079674709,114.82990932289663,-46.97420003821236,STRAIGHT,8800.0,8200.0,11000.0,False,False
12408.099762777,114.82990932289663,-46.97420003821236,STRAIGHT,8400.0,8400.0,11200.0,False,False
12408.119841363,114.82990932289663,-46.97420003821236,STRAIGHT,8400.0,8400.0,11200.0,False,False
12408.139817172,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8600.0,14400.0,False,False
12408.159852129,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8400.0,10800.0,False,False
12408.180160179,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8200.0,10400.0,False,False
12408.200070154,114.82990932289663,-46.97420003821236,STRAIGHT,9200.0,14400.0,11400.0,False,False
12408.220149166,114.82990932289663,-46.97420003821236,STRAIGHT,7600.0,8200.0,10800.0,False,False
12408.240207401,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8400.0,10800.0,False,False
12408.260252635,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8400.0,10800.0,False,False
12408.280453055,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8600.0,15800.0,False,False
12408.300349993,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,9800.0,13200.0,False,False
12408.320475413,114.82990932289663,-46.97420003821236,STRAIGHT,13800.0,8200.0,11000.0,False,False
12408.340450092,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8400.0,10800.0,False,False
12408.360633845,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8400.0,10800.0,False,False
12408.380932321,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8600.0,16000.0,False,False
12408.400677537,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8800.0,10800.0,False,False
12408.420928605,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8400.0,10800.0,False,False
12408.44096621,114.82990932289663,-46.97420003821236,STRAIGHT,7800.0,8400.0,11000.0,False,False
12408.461051352,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8400.0,10800.0,False,False
12408.481202883,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8200.0,13400.0,False,False
12408.501137821,114.82990932289663,-46.97420003821236,STRAIGHT,8200.0,8200.0,13400.0,False,False
12408.521213148,114.82990932289663,-46.97420003821236,STRAIGHT,8400.0,8200.0,10800.0,False,False
12408.541242679,114.82990932289663,-46.97420003821236,STRAIGHT,8000.0,8200.0,10800.0,False,False
12408.561281506,114.82990932289663,-46.97420003821236,STRAIGHT,7800.0,8800.0,10800.0,False,False
12408.581489704,114.82990932289663,-46.97420003821236,STRAIGHT,7800.0,8400.0,10600.0,False,False
12408.601454698,114.82990932289663,-46.97420003821236,STRAIGHT,9000.0,8800.0,10800.0,False,False
12408.621542654,114.89558487636955,-47.49507595594712,STRAIGHT,8400.0,8600.0,10200.0,False,False
12408.641562815,114.89558487636955,-47.49507595594712,STRAIGHT,8400.0,8600.0,10200.0,False,False
12408.661618512,114.96172519698096,-48.01589306203085,STRAIGHT,7800.0,7600.0,12600.0,False,False
12408.682231433,114.96172519698096,-48.01589306203085,STRAIGHT,7800.0,7800.0,10000.0,False,False
12408.702200871,114.96172519698096,-48.01589306203085,STRAIGHT,7600.0,8200.0,11000.0,False,False
12408.722476662,115.02725111985994,-48.53678782436856,STRAIGHT,12400.0,7800.0,10200.0,False,False
12408.742574674,115.09287080902513,-49.0576707828092,STRAIGHT,7600.0,8400.0,10400.0,False,False
12408.76251039,115.09287080902513,-49.0576707828092,STRAIGHT,7600.0,8400.0,10400.0,False,False
12408.782674403,115.09287080902513,-49.0576707828092,STRAIGHT,7800.0,7600.0,13600.0,False,False
12408.80264047,115.22417604914777,-50.099428400451785,STRAIGHT,7400.0,8800.0,10800.0,False,False
12408.822760112,115.22417604914777,-50.099428400451785,STRAIGHT,7400.0,9000.0,10000.0,False,False
12408.842764865,115.22417604914777,-50.099428400451785,STRAIGHT,7600.0,8600.0,10200.0,False,False
12408.862831656,115.22417604914777,-50.099428400451785,STRAIGHT,8000.0,8000.0,10000.0,False,False
12408.883171594,115.35275720690024,-51.14152574996912,STRAIGHT,7800.0,8200.0,10800.0,False,False
12408.902927273,115.35275720690024,-51.14152574996912,STRAIGHT,7800.0,8200.0,10800.0,False,False
12408.923479249,115.35275720690024,-51.14152574996912,STRAIGHT,14200.0,8000.0,14000.0,False,False
12408.943168076,115.35275720690024,-51.14152574996912,STRAIGHT,8200.0,8200.0,10400.0,False,False
12408.963135366,115.47840041218514,-52.18398140128756,STRAIGHT,8400.0,8000.0,10000.0,False,False
12408.98333223,115.47840041218514,-52.18398140128756,STRAIGHT,8200.0,8000.0,10400.0,False,False
12409.003304779,115.47840041218514,-52.18398140128756,STRAIGHT,9800.0,9600.0,12000.0,False,False
12409.023448144,115.60576475836203,-53.226228168288046,STRAIGHT,9800.0,9600.0,12000.0,False,False
12409.043442841,115.60576475836203,-53.226228168288046,STRAIGHT,8800.0,8000.0,14400.0,False,False
12409.063556891,115.73101751236506,-54.26873080503036,STRAIGHT,7800.0,7000.0,8600.0,False,False
12409.083596422,115.79237042713237,-54.79013354749492,STRAIGHT,7200.0,7000.0,8600.0,False,False
12409.103580082,115.85369579656822,-55.311539530452116,STRAIGHT,7800.0,6600.0,8000.0,False,False
12409.123758095,115.97764039668985,-56.35419850447033,STRAIGHT,7200.0,6200.0,7800.0,False,False
12409.143705033,115.97764039668985,-56.35419850447033,STRAIGHT,7400.0,6600.0,8600.0,False,False
12409.163745749,116.10102571422227,-57.39692381029994,STRAIGHT,7600.0,8000.0,10200.0,False,False
12409.184191188,116.22814743812434,-58.43920019749874,STRAIGHT,7600.0,8000.0,10200.0,False,False
12409.2039737,116.35929716165106,-59.48097740497589,STRAIGHT,7800.0,8000.0,15800.0,False,False
12409.224287694,116.48993481253385,-60.5228189496322,STRAIGHT,8400.0,9000.0,11200.0,False,False
12409.244206243,116.55380173178311,-61.04391972359595,STRAIGHT,8200.0,8600.0,11200.0,False,False
12409.264198811,116.68082592533277,-62.086208001498505,STRAIGHT,8200.0,8400.0,11400.0,False,False
12409.285438085,116.80578634946166,-63.1287457189944,STRAIGHT,8800.0,9000.0,11000.0,False,False
12409.30516217,116.86697684958905,-63.65016754697456,STRAIGHT,10600.0,8800.0,11200.0,False,False
12409.325269442,116.98696941327393,-64.69328872146022,STRAIGHT,10600.0,8800.0,11200.0,False,False
12409.345565362,117.10955536450902,-65.73610830535756,STRAIGHT,8200.0,7200.0,12000.0,False,False
12409.365291282,117.23163750770675,-66.77898698972707,STRAIGHT,7200.0,7200.0,9600.0,False,False
12409.385987239,117.35317673802837,-67.82192908567146,STRAIGHT,8200.0,7800.0,10400.0,False,False
12409.405941733,117.41345224350562,-68.343457477458,STRAIGHT,9400.0,8200.0,9800.0,False,False
12409.426045616,117.47206046613921,-68.86517586532615,STRAIGHT,12200.0,6800.0,8600.0,False,False
12409.446025073,117.5878914324907,-69.90876735016785,STRAIGHT,7400.0,6800.0,8600.0,False,False
12409.466071122,117.64549908844252,-70.4305971672306,STRAIGHT,7400.0,6800.0,8600.0,False,False
12409.486298042,117.70317958610984,-70.95241893775082,STRAIGHT,7800.0,6800.0,12000.0,False,False
